scientific_name,longitude,latitude,checklist_id,country,observer_id,sampling_event_identifier,observation_count,state_code,locality_id,protocol_type,observation_date,year,month,time_observations_started,duration_minutes,effort_distance_km,number_observers
Turdus amaurochalinus,-48.412193,-24.232645,G3699338,Brazil,"obs127404,obs56301","S51113715,S51113716",1,BR-SP,L8332822,Stationary,29-12-18,2018,12,19,23,0,2
Turdus amaurochalinus,-48.416912,-24.189163,G3702717,Brazil,"obs127404,obs56301","S51142058,S51142059",2,BR-SP,L8337013,Stationary,31-12-18,2018,12,10.01666667,12,0,2
Turdus amaurochalinus,-60.5820297,-29.3170739,G3783346,Argentina,"obs1171530,obs974518","S51776722,S51896150",1,AR-S,L8446816,Traveling,28-10-17,2017,10,10,180,2,3
Turdus amaurochalinus,-44.8049072,-23.2057902,G3798561,Brazil,"obs1158922,obs1181549","S52063527,S52063722",2,BR-RJ,L8499500,Traveling,21-10-18,2018,10,21.66666667,130,1.609,4
Turdus amaurochalinus,-63.673477,-17.503173,G3813169,Bolivia,obs1203338,S52200623,2,BO-S,L6207771,Stationary,22-08-17,2017,8,17,90,0,1
Turdus amaurochalinus,-43.9437213,-14.9177028,G3855872,Brazil,"obs513345,obs655821,obs518172","S52683236,S52697143,S61923808",2,BR-MG,L8608094,Traveling,13-11-18,2018,11,5.783333333,180,3,3
Turdus amaurochalinus,-54.8982096,-34.9159185,G4436167,Uruguay,"obs643957,obs722979","S59017796,S59028487",1,UY-MA,L4753863,Traveling,05-11-18,2018,11,15.5,75,1,3
Turdus amaurochalinus,-46.9524456,-24.2531769,G4613439,Brazil,obs1369779,S60919904,1,BR-SP,L7876303,Stationary,05-10-18,2018,10,16.11666667,1,0,3
Turdus amaurochalinus,-43.9133751,-14.9109967,G4920052,Brazil,"obs513345,obs518172,obs655821","S63881730,S63883695,S63894761",1,BR-MG,L10640401,Stationary,13-11-18,2018,11,8.25,80,0,3
Turdus amaurochalinus,-58.7514276,-34.2943318,G5104048,Argentina,"obs815606,obs1604773,obs946862","S65847846,S66027405,S66117287",,AR-B,L20218395,Stationary,24-06-17,2017,6,15.5,3,0,3
Turdus amaurochalinus,-44.7136839,-23.2140422,G7080805,Brazil,"obs429241,obs621544","S66847115,S93080293",1,BR-RJ,L11114429,Stationary,09-09-15,2015,9,6.616666667,100,0,5
Turdus amaurochalinus,-44.7854823,-23.2238812,G7080823,Brazil,"obs429241,obs621544","S66862882,S93080391",1,BR-RJ,L11117008,Stationary,10-09-15,2015,9,12.75,80,0,5
Turdus amaurochalinus,-57.571342,-25.2461225,G5736326,Paraguay,"obs786854,obs130476","S70716170,S74009614",,PY-ASU,L11751351,Traveling,14-12-16,2016,12,7,225,3,3
Turdus amaurochalinus,-47.7129348,-23.431295,G7432894,Brazil,"obs1363365,obs2823631,obs2837666,obs2823627","S97713451,S97714069,S97714112,S97714150",1,BR-SP,L16913869,Stationary,27-12-16,2016,12,6,90,0,5
Turdus amaurochalinus,-56.5455475,-20.9733265,S60721178,Brazil,obs692284,S60721178,,BR-MS,L10046268,Traveling,10-03-13,2013,3,6,120,1,2
Turdus amaurochalinus,-53.7172423,-29.7199241,S117444976,Brazil,obs795427,S117444976,,BR-RS,L10066971,Traveling,18-05-13,2013,5,7.783333333,180,5,1
Turdus amaurochalinus,-53.8992691,-27.1505053,S20280586,Argentina,obs541066,S20280586,1,AR-N,L1068495,Traveling,19-09-13,2013,9,8,300,4,8
Turdus amaurochalinus,-57.7181668,-34.9288571,S15496273,Argentina,obs239338,S15496273,1,AR-B,L12593408,Traveling,26-10-13,2013,10,8,300,2,8
Turdus amaurochalinus,-46.6966731,-22.6134264,S123299679,Brazil,obs511116,S123299679,1,BR-SP,L13390754,Stationary,30-06-13,2013,6,9.666666667,240,0,1
Turdus amaurochalinus,-48.6405426,-26.0816713,S15783685,Brazil,obs412230,S15783685,6,BR-SC,L1417154,Traveling,26-11-13,2013,11,6.5,135,1,2
Turdus amaurochalinus,-58.3067281,-26.4769621,S96611285,Argentina,obs2521657,S96611285,2,AR-P,L14857720,Traveling,16-08-13,2013,8,15.25,65,1,2
Turdus amaurochalinus,-57.1731547,-28.5366539,S88271734,Argentina,obs616524,S88271734,,AR-W,L14963071,Stationary,27-05-13,2013,5,7,300,0,1
Turdus amaurochalinus,-45.8791902,-23.1389772,S143360600,Brazil,obs958165,S143360600,1,BR-SP,L15434384,Traveling,08-06-13,2013,6,7.083333333,195,2,1
Turdus amaurochalinus,-45.0130725,-23.4037104,S14249946,Brazil,obs6441,S14249946,2,BR-SP,L1546447,Traveling,26-05-13,2013,5,15.86666667,120,1.609,1
Turdus amaurochalinus,-58.5181189,-34.7329898,S68120570,Argentina,obs981593,S68120570,1,AR-B,L16802913,Traveling,15-11-13,2013,11,10,180,4.828,2
Turdus amaurochalinus,-64.5500744,-31.4900704,S68120571,Argentina,obs981593,S68120571,2,AR-X,L16803393,Traveling,16-11-13,2013,11,14.5,120,4.828,7
Turdus amaurochalinus,-54.1122365,-26.6358848,S12822516,Argentina,obs112517,S12822516,1,AR-N,L1856750,Traveling,13-01-13,2013,1,6.75,120,0.4,1
Turdus amaurochalinus,-42.77114,-22.4525,S12501488,Brazil,obs121883,S12501488,2,BR-RJ,L1863569,Traveling,04-01-13,2013,1,15.5,240,4.828,3
Turdus amaurochalinus,-42.79414,-22.4711,S12475628,Brazil,obs121883,S12475628,1,BR-RJ,L1863570,Traveling,03-01-13,2013,1,16,100,1.609,3
Turdus amaurochalinus,-63.1960837,-17.834695,S12623326,Bolivia,obs125350,S12623326,25,BO-S,L1888477,Traveling,15-01-13,2013,1,15.5,180,1.5,3
Turdus amaurochalinus,-58.0914974,-32.2723655,S12969174,Uruguay,obs361109,S12969174,1,UY-PA,L1940318,Traveling,15-02-13,2013,2,19.5,15,3,2
Turdus amaurochalinus,-58.0962905,-32.2654551,S13008152,Uruguay,obs361109,S13008152,1,UY-PA,L1956530,Traveling,16-02-13,2013,2,17,15,1,1
Turdus amaurochalinus,-64.2556,-31.3822551,S13304142,Argentina,obs90354,S13304142,1,AR-X,L2038564,Traveling,19-02-13,2013,2,18,60,5,1
Turdus amaurochalinus,-60.6129456,-32.136083,S13304432,Argentina,obs263983,S13304432,3,AR-E,L2038568,Stationary,18-02-13,2013,2,9.5,120,0,2
Turdus amaurochalinus,-58.3720779,-28.1355774,S13309835,Argentina,obs263983,S13309835,2,AR-W,L2038734,Traveling,25-02-13,2013,2,13.5,120,4,2
Turdus amaurochalinus,-53.7823409,-29.6985727,S117214399,Brazil,obs795427,S117214399,,BR-RS,L20606220,Traveling,16-03-13,2013,3,7.6,120,4,1
Turdus amaurochalinus,-65.0292778,-24.3774336,S13525641,Argentina,obs90354,S13525641,2,AR-Y,L2082228,Stationary,11-03-13,2013,3,15,60,0,3
Turdus amaurochalinus,-66.153,-17.374,S13531786,Bolivia,obs112693,S13531786,5,BO-C,L2083196,Traveling,26-03-13,2013,3,15.58333333,55,0.1,1
Turdus amaurochalinus,-43.0757618,-22.321394,S15835723,Brazil,obs237658,S15835723,3,BR-RJ,L2135231,Traveling,24-11-13,2013,11,10.01666667,300,1.996,2
Turdus amaurochalinus,-56.2000036,-34.8593131,S13987284,Uruguay,obs409046,S13987284,,UY-MO,L2152850,Traveling,06-03-13,2013,3,15,60,1,2
Turdus amaurochalinus,-58.3753191,-34.5943728,S14449212,Argentina,obs274194,S14449212,2,AR-C,L2237072,Traveling,16-06-13,2013,6,11,120,3,1
Turdus amaurochalinus,-56.3425255,-34.7885719,S14452328,Uruguay,obs193348,S14452328,1,UY-MO,L2237774,Traveling,17-06-13,2013,6,8,60,1.609,3
Turdus amaurochalinus,-56.5292931,-34.7251069,S14452383,Uruguay,obs193348,S14452383,2,UY-SJ,L2237789,Traveling,17-06-13,2013,6,9.25,90,4.023,3
Turdus amaurochalinus,-69.2292738,-32.9697876,S14572925,Argentina,obs192625,S14572925,1,AR-M,L2263207,Traveling,22-06-13,2013,6,12,120,3,2
Turdus amaurochalinus,-69.5846128,-13.0773464,S14928717,Peru,obs169881,S14928717,1,PE-MDD,L2312008,Stationary,10-07-13,2013,7,6,150,0,1
Turdus amaurochalinus,-63.3760185,-17.205191,S14914193,Bolivia,obs220662,S14914193,2,BO-S,L2317186,Stationary,11-08-13,2013,8,16.83333333,120,0,3
Turdus amaurochalinus,-46.0473704,-23.385395,S14968861,Brazil,obs423757,S14968861,2,BR-SP,L2327290,Traveling,03-08-13,2013,8,7.5,120,3.219,2
Turdus amaurochalinus,-64.4006807,-31.2322017,S15074081,Argentina,obs420155,S15074081,,AR-X,L2342295,Traveling,01-09-13,2013,9,10,120,4.828,1
Turdus amaurochalinus,-64.3472376,-31.2598663,S15080898,Argentina,obs420155,S15080898,,AR-X,L2343285,Traveling,01-09-13,2013,9,8.5,45,0.5,1
Turdus amaurochalinus,-64.3048507,-31.2787778,S15081187,Argentina,obs420155,S15081187,,AR-X,L2343339,Stationary,31-08-13,2013,8,3,120,0,1
Turdus amaurochalinus,-62.7007985,-32.6271232,S15400612,Argentina,obs422723,S15400612,3,AR-X,L2343814,Traveling,12-10-13,2013,10,15,120,2,2
Turdus amaurochalinus,-58.4824133,-34.5924843,S15569559,Argentina,obs433802,S15569559,,AR-C,L2347597,Traveling,19-10-13,2013,10,9.5,180,3,10
Turdus amaurochalinus,-55.81616,-15.4781,S15142143,Brazil,obs37316,S15142143,2,BR-MT,L2351148,Traveling,10-09-13,2013,9,8.416666667,223,3.1,1
Turdus amaurochalinus,-44.606374,-22.327141,S15157171,Brazil,obs124466,S15157171,1,BR-MG,L2354007,Traveling,12-09-13,2013,9,6.166666667,97,0.097,1
Turdus amaurochalinus,-60.8045197,-32.9372338,S15242618,Argentina,obs428541,S15242618,2,AR-S,L2364766,Traveling,22-09-13,2013,9,14,240,2,3
Turdus amaurochalinus,-42.4505633,-22.2662071,S15253168,Brazil,obs237658,S15253168,1,BR-RJ,L2366106,Traveling,22-09-13,2013,9,8,240,1.609,2
Turdus amaurochalinus,-47.6991177,-15.6619658,S15261837,Brazil,obs428855,S15261837,2,BR-DF,L2367229,Traveling,25-09-13,2013,9,16.5,90,3,1
Turdus amaurochalinus,-58.6998653,-34.4949561,S15610487,Argentina,obs429106,S15610487,,AR-B,L2369079,Traveling,08-11-13,2013,11,8.5,120,2,2
Turdus amaurochalinus,-60.630852,-31.8800904,S15299359,Argentina,obs414006,S15299359,8,AR-E,L2372747,Stationary,01-10-13,2013,10,6.833333333,210,0,1
Turdus amaurochalinus,-60.6766105,-31.9699666,S15363765,Argentina,obs414006,S15363765,18,AR-E,L2381187,Stationary,09-10-13,2013,10,6.666666667,180,0,2
Turdus amaurochalinus,-57.2306585,-35.2727864,S15401947,Argentina,obs430966,S15401947,2,AR-B,L2386846,Traveling,12-10-13,2013,10,10.16666667,300,5,7
Turdus amaurochalinus,-60.2291322,-32.4349611,S15411360,Argentina,obs431150,S15411360,4,AR-E,L2388108,Stationary,12-10-13,2013,10,6.5,180,0,2
Turdus amaurochalinus,-57.7030063,-25.3374095,S15524571,Argentina,obs432735,S15524571,4,AR-P,L2403791,Traveling,30-10-13,2013,10,9.916666667,120,2,10
Turdus amaurochalinus,-58.4793234,-34.490615,S15531734,Argentina,obs426915,S15531734,,AR-B,L2404918,Traveling,14-10-13,2013,10,11.5,90,1,3
Turdus amaurochalinus,-64.5635605,-31.9656342,S15545142,Argentina,obs433393,S15545142,1,AR-X,L2407045,Traveling,19-07-13,2013,7,9.5,120,1,1
Turdus amaurochalinus,-58.50428,-34.7074,S15552191,Argentina,obs433393,S15552191,2,AR-B,L2408080,Traveling,03-11-13,2013,11,10.75,30,1.5,1
Turdus amaurochalinus,-65.7157168,-21.4446787,S15578818,Bolivia,obs412831,S15578818,1,BO-P,L2411392,Traveling,24-10-13,2013,10,6.5,35,1,1
Turdus amaurochalinus,-46.3648952,-20.2471114,S15712914,Brazil,obs152076,S15712914,1,BR-MG,L2428356,Stationary,18-10-13,2013,10,8,45,0,1
Turdus amaurochalinus,-53.7519836,-26.0731489,S15721532,Argentina,obs217001,S15721532,,AR-N,L2429290,Stationary,07-11-13,2013,11,10,300,0,5
Turdus amaurochalinus,-68.9225578,-32.8801278,S48425107,Argentina,obs496887,S48425107,,AR-M,L2441417,Traveling,06-12-13,2013,12,14,240,3,1
Turdus amaurochalinus,-58.4161949,-34.659334,S15827599,Argentina,obs420155,S15827599,,AR-C,L2443980,Traveling,01-12-13,2013,12,8.25,120,4,9
Turdus amaurochalinus,-62.963,-19.988,S16064310,Bolivia,obs156275,S16064310,4,BO-S,L2461564,Traveling,02-11-13,2013,11,5.5,240,4,3
Turdus amaurochalinus,-66.736,-16.743,S16087009,Bolivia,obs156275,S16087009,20,BO-C,L2461567,Traveling,11-11-13,2013,11,6.5,180,2,2
Turdus amaurochalinus,-66.789,-16.762,S16101542,Bolivia,obs156275,S16101542,1,BO-L,L2461570,Traveling,22-11-13,2013,11,5.833333333,300,2,1
Turdus amaurochalinus,-57.2844315,-28.5380842,S17910950,Argentina,obs433235,S17910950,1,AR-W,L2464776,Traveling,17-05-13,2013,5,8.25,240,3,1
Turdus amaurochalinus,-50.955529,-31.220347,S15952810,Brazil,obs252322,S15952810,1,BR-RS,L2465586,Traveling,13-12-13,2013,12,8.5,180,3.219,1
Turdus amaurochalinus,-57.5745392,-25.2469085,S15969239,Paraguay,obs41831,S15969239,15,PY-ASU,L2467484,Traveling,29-11-13,2013,11,8.5,180,1.609,2
Turdus amaurochalinus,-58.8743591,-34.4239033,S15980266,Argentina,obs92721,S15980266,2,AR-B,L2468677,Stationary,16-11-13,2013,11,12,240,0,1
Turdus amaurochalinus,-57.1292496,-26.4017105,S15984023,Paraguay,obs41831,S15984023,2,PY-8,L2468899,Traveling,26-11-13,2013,11,15,35,0.805,2
Turdus amaurochalinus,-55.8180141,-27.412462,S15982155,Paraguay,obs41831,S15982155,3,PY-7,L2468968,Stationary,25-11-13,2013,11,16,120,0,1
Turdus amaurochalinus,-55.7773304,-27.1832645,S15982373,Paraguay,obs41831,S15982373,6,PY-7,L2468998,Traveling,26-11-13,2013,11,6,240,0.805,1
Turdus amaurochalinus,-64.4721186,-31.0241633,S15997291,Argentina,obs220662,S15997291,1,AR-X,L2470673,Stationary,16-12-13,2013,12,9,120,0,2
Turdus amaurochalinus,-58.8887787,-34.2125214,S16027107,Argentina,obs220662,S16027107,2,AR-B,L2475074,Traveling,20-12-13,2013,12,9,60,1.609,2
Turdus amaurochalinus,-58.4797418,-34.4925244,S16046343,Argentina,obs336789,S16046343,,AR-B,L2478556,Traveling,21-12-13,2013,12,14,120,3.219,2
Turdus amaurochalinus,-62.6909924,-20.0089194,S16064602,Bolivia,obs156275,S16064602,2,BO-S,L2481001,Traveling,02-11-13,2013,11,11.66666667,150,4,2
Turdus amaurochalinus,-66.7247772,-16.7449207,S16086854,Bolivia,obs156275,S16086854,4,BO-C,L2484813,Traveling,10-11-13,2013,11,6.25,240,4,1
Turdus amaurochalinus,-58.671424,-33.502181,S40380789,Argentina,obs438515,S40380789,,AR-E,L2507409,Traveling,10-11-13,2013,11,9,240,5,1
Turdus amaurochalinus,-59.9581861,-30.6444098,S16500046,Argentina,obs435325,S16500046,3,AR-S,L2509575,Traveling,22-12-13,2013,12,6,180,3,1
Turdus amaurochalinus,-40.5996752,-19.9361692,S15721280,Brazil,obs152076,S15721280,1,BR-ES,L2513927,Traveling,03-11-13,2013,11,14,120,0.322,1
Turdus amaurochalinus,-54.5059204,-33.4939181,S17042353,Uruguay,obs326781,S17042353,2,UY-LA,L2654259,Traveling,19-12-13,2013,12,8.333333333,135,3,1
Turdus amaurochalinus,-54.9155144,-34.8782967,S26014112,Uruguay,obs521961,S26014112,3,UY-MA,L2762433,Traveling,05-01-13,2013,1,7.5,240,4,1
Turdus amaurochalinus,-64.2472744,-31.1744755,S24470711,Argentina,obs532197,S24470711,2,AR-X,L2762762,Traveling,13-11-13,2013,11,9,180,5,1
Turdus amaurochalinus,-65.0333333,-32.35,S23824975,Argentina,obs630603,S23824975,1,AR-D,L2763496,Traveling,03-03-13,2013,3,9.616666667,180,3,1
Turdus amaurochalinus,-60.6474495,-32.0025443,S17923379,Argentina,obs433235,S17923379,1,AR-E,L2782383,Traveling,18-08-13,2013,8,15,120,3,2
Turdus amaurochalinus,-64.5925,-18.09937,S16106195,Bolivia,obs156275,S16106195,9,BO-C,L2995497,Traveling,01-12-13,2013,12,9.25,65,1.5,1
Turdus amaurochalinus,-42.58484,-22.351568,S31120158,Brazil,obs101732,S31120158,,BR-RJ,L3042326,Traveling,12-11-13,2013,11,8,240,3.219,5
Turdus amaurochalinus,-64.4815063,-31.107037,S20542875,Argentina,obs541066,S20542875,1,AR-X,L3128219,Traveling,02-03-13,2013,3,10,180,2,2
Turdus amaurochalinus,-64.4684601,-31.1384848,S20347135,Argentina,obs541066,S20347135,1,AR-X,L3137017,Traveling,03-03-13,2013,3,10,240,3.5,2
Turdus amaurochalinus,-54.6947318,-20.4489558,S21082258,Brazil,obs555099,S21082258,1,BR-MS,L3247659,Traveling,10-11-13,2013,11,6,180,2,6
Turdus amaurochalinus,-54.6476296,-20.4357679,S21434787,Brazil,obs555099,S21434787,1,BR-MS,L3306254,Traveling,18-12-13,2013,12,6,120,2,2
Turdus amaurochalinus,-38.9329505,-4.2615501,S130105645,Brazil,obs636436,S130105645,1,BR-CE,L3593275,Traveling,28-08-13,2013,8,7.416666667,254,3,1
Turdus amaurochalinus,-47.5394082,-22.358768,S24580557,Brazil,obs611666,S24580557,1,BR-SP,L3842338,Traveling,02-06-13,2013,6,7.283333333,190,1.5,2
Turdus amaurochalinus,-40.06884,-19.380947,S25670280,Brazil,obs648594,S25670280,1,BR-ES,L3951719,Stationary,26-07-13,2013,7,7.333333333,20,0,1
Turdus amaurochalinus,-64.264925,-31.141925,S26039596,Argentina,obs542479,S26039596,,AR-X,L4032792,Stationary,10-04-13,2013,4,8,300,0,2
Turdus amaurochalinus,-44.5492,-22.9779,S59717255,Brazil,obs692284,S59717255,,BR-RJ,L4140691,Traveling,10-09-13,2013,9,6.5,240,2,3
Turdus amaurochalinus,-43.48618,-20.1002389,S36092307,Brazil,obs290902,S36092307,,BR-MG,L4437409,Traveling,12-11-13,2013,11,15.5,150,5,4
Turdus amaurochalinus,-65.5747094,-28.0675084,S30667285,Argentina,obs644969,S30667285,,AR-K,L4613423,Stationary,09-09-13,2013,9,9.883333333,40,0,1
Turdus amaurochalinus,-54.455452,-25.6833032,S43408790,Argentina,obs428785,S43408790,1,AR-N,L472205,Traveling,30-03-13,2013,3,12,60,2,2
Turdus amaurochalinus,-45.8902389,-23.1701626,S134221604,Brazil,obs958165,S134221604,1,BR-SP,L4915357,Traveling,03-08-13,2013,8,7.333333333,190,0.2,1
Turdus amaurochalinus,-43.9962745,-19.8547073,S60799087,Brazil,obs692284,S60799087,,BR-MG,L4956809,Traveling,11-07-13,2013,7,9.5,120,2,4
Turdus amaurochalinus,-71.4079548,-11.8883688,S39380590,Peru,obs286988,S39380590,1,PE-MDD,L5833536,Traveling,21-09-13,2013,9,14.75,120,3,2
Turdus amaurochalinus,-64.9922419,-32.3200124,S44199245,Argentina,obs496887,S44199245,,AR-D,L5837671,Traveling,08-12-13,2013,12,8,180,1,1
Turdus amaurochalinus,-43.0000591,-22.4718752,S15116730,Brazil,obs124466,S15116730,1,BR-RJ,L612846,Traveling,05-09-13,2013,9,8.183333333,183,1.996,7
Turdus amaurochalinus,-42.5608206,-22.2189134,S15116466,Brazil,obs124466,S15116466,2,BR-RJ,L613354,Traveling,03-09-13,2013,9,14.46666667,122,1.996,5
Turdus amaurochalinus,-60.7362843,-32.9025783,S39241003,Argentina,obs539414,S39241003,15,AR-S,L6257019,Traveling,28-04-13,2013,4,14.5,155,1.4,2
Turdus amaurochalinus,-51.127634,-31.386923,S60161761,Brazil,obs692284,S60161761,,BR-RS,L6425377,Traveling,27-10-13,2013,10,15.5,180,1,5
Turdus amaurochalinus,-47.8797376,-21.9816127,S30259080,Brazil,obs444534,S30259080,,BR-SP,L6541807,Traveling,27-09-13,2013,9,8,120,3,8
Turdus amaurochalinus,-56.2788418,-34.3836228,S42291228,Uruguay,obs746673,S42291228,1,UY-CA,L6786396,Traveling,05-10-13,2013,10,14.5,200,2,1
Turdus amaurochalinus,-54.5639205,-25.6048436,S43407568,Argentina,obs428785,S43407568,2,AR-N,L7023892,Stationary,29-03-13,2013,3,10,60,0,2
Turdus amaurochalinus,-45.05881,-23.39938,S16282030,Brazil,obs100700,S16282030,1,BR-SP,L786369,Traveling,30-10-13,2013,10,6,150,1.609,2
Turdus amaurochalinus,-60.2326541,-32.435773,S49233783,Argentina,obs431150,S49233783,2,AR-E,L8013647,Traveling,05-05-13,2013,5,7.583333333,172,1,2
Turdus amaurochalinus,-61.8448588,-23.9053933,S49281016,Argentina,obs496887,S49281016,,AR-P,L8044094,Traveling,15-05-13,2013,5,8,240,4,9
Turdus amaurochalinus,-60.3612,-24.4341,S50330461,Argentina,obs228451,S50330461,1,AR-P,L8202113,Stationary,27-06-13,2013,6,15.66666667,10,0,1
Turdus amaurochalinus,-60.2993,-24.4168,S50330691,Argentina,obs228451,S50330691,2,AR-P,L8202124,Stationary,13-10-13,2013,10,12.63333333,10,0,1
Turdus amaurochalinus,-60.3093,-24.4044,S50330448,Argentina,obs228451,S50330448,1,AR-P,L8202140,Stationary,01-05-13,2013,5,10.78333333,10,0,1
Turdus amaurochalinus,-60.3062,-24.358,S50330709,Argentina,obs228451,S50330709,1,AR-P,L8202146,Stationary,19-07-13,2013,7,10.9,10,0,1
Turdus amaurochalinus,-60.2975983,-24.3497255,S50330730,Argentina,obs228451,S50330730,2,AR-P,L8202148,Stationary,08-12-13,2013,12,10.11666667,10,0,1
Turdus amaurochalinus,-60.3197,-24.3763,S50330712,Argentina,obs228451,S50330712,2,AR-P,L8202156,Stationary,13-10-13,2013,10,8.05,10,0,1
Turdus amaurochalinus,-60.3109616,-24.3664234,S50330707,Argentina,obs228451,S50330707,1,AR-P,L8202258,Stationary,19-07-13,2013,7,10.3,10,0,1
Turdus amaurochalinus,-43.9671933,-23.0654515,S50883559,Brazil,obs736656,S50883559,,BR-RJ,L8290009,Traveling,09-09-13,2013,9,7,180,5,1
Turdus amaurochalinus,-44.996436,-23.397654,S52291717,Brazil,obs1136585,S52291717,,BR-SP,L8541629,Stationary,22-02-13,2013,2,13.5,60,0,2
Turdus amaurochalinus,-44.6242332,-22.406585,S60721764,Brazil,obs692284,S60721764,,BR-RJ,L935809,Stationary,21-03-13,2013,3,8,180,0,1
Turdus amaurochalinus,-56.6315174,-13.5407027,S15184175,Brazil,obs37316,S15184175,1,BR-MT,L968651,Traveling,15-09-13,2013,9,5.466666667,117,2.195,1
Turdus amaurochalinus,-61.98349,-16.1131113,S15899239,Bolivia,obs220662,S15899239,2,BO-S,L997507,Traveling,12-10-13,2013,10,5,240,4.828,1
Turdus amaurochalinus,-55.8630431,-16.345982,G8436031,Brazil,"obs3126961,obs1000107","S110992121,S43354941",2,BR-MT,L1019822,Traveling,10-11-13,2013,11,7,75,0.805,3
Turdus amaurochalinus,-66.2277778,-17.4405556,G578092,Bolivia,"obs112693,obs293684","S13205195,S13533568",1,BO-C,L2025976,Stationary,23-02-13,2013,2,10.91666667,35,0,2
Turdus amaurochalinus,-66.2200846,-17.4317264,G582492,Bolivia,"obs112693,obs293722,obs402345,obs293684","S13590015,S13598283,S13611533,S13714228",2,BO-C,L3005436,Traveling,30-03-13,2013,3,10.16666667,70,1,6
Turdus amaurochalinus,-66.1297774,-17.3781017,G629697,Bolivia,"obs293722,obs411777,obs402345,obs415730","S14216079,S14236489,S14263144,S14399321",3,BO-C,L2188978,Traveling,22-05-13,2013,5,7.366666667,120,1,5
Turdus amaurochalinus,-65.7673289,-17.162182,G10466360,Bolivia,"obs350685,obs995127","S142306731,S142306746",1,BO-C,L997183,Traveling,09-07-13,2013,7,7,210,3.219,5
Turdus amaurochalinus,-66.3299668,-17.2759701,G10469916,Bolivia,"obs350685,obs995127","S142383005,S142383033",10,BO-C,L1059424,Traveling,11-07-13,2013,7,7,180,2.414,5
Turdus amaurochalinus,-66.1385322,-17.377344,G665579,Bolivia,"obs415326,obs293722","S14713338,S14762725",,BO-C,L2288543,Traveling,20-07-13,2013,7,7.666666667,110,1,2
Turdus amaurochalinus,-66.1343908,-17.4083865,G665580,Bolivia,obs293722,S14762726,,BO-C,L2272672,Traveling,06-07-13,2013,7,7.666666667,160,4,2
